m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	mT_b	eT_missing
150.864215	69.006060	2.671303	2.933541	3.034007	140.210264	78.876588	0.649336	0.047730	1.447288	14881.708748	559.841671
158.188495	71.816790	2.479499	2.979219	2.737074	343.339925	157.517664	2.029616	0.224713	1.179898	122904.023165	459.449787
182.173989	88.319528	3.125006	2.492901	1.756008	159.308990	61.671350	0.515220	1.334872	2.391197	5825.304096	189.145740
828.917590	742.250476	0.030212	2.368533	2.423400	263.381672	82.212897	2.006212	1.063452	1.629193	27034.862362	234.627502
851.489880	494.106792	0.052060	2.544573	2.255995	156.021044	64.621132	1.173542	1.874294	3.011176	68040.606991	384.776852
205.249378	131.785540	0.728327	0.270234	0.759460	292.249649	90.902515	2.841460	3.025522	1.268324	512839.229467	395.790750
150.081605	72.862205	1.409585	2.866451	2.653182	784.211241	612.695656	2.152179	0.697773	1.540217	251286.881481	473.772917
279.553791	228.739453	2.862367	2.231732	2.159328	229.656349	187.939001	0.387939	1.312300	0.527612	1999.457479	323.641098
163.637585	74.658676	2.052025	2.783225	2.811761	337.864480	244.577682	2.936229	1.071099	1.798937	109918.533144	503.131160
174.632745	79.592902	2.194328	2.761819	3.035093	145.673957	47.005307	0.440395	0.559864	1.586930	4151.459011	211.213562
191.563638	106.386467	1.506737	3.038162	2.841325	168.903002	71.916114	2.265218	1.284267	0.383274	128350.643996	518.868816
275.395934	152.067127	2.772956	2.665080	1.841267	152.179909	71.653091	1.298392	0.598685	1.073132	24014.168636	215.432618
144.204146	66.876876	2.980946	2.350988	2.227268	562.474435	431.371277	0.868881	0.122881	1.869972	11748.067596	185.353566
173.337942	63.683891	2.467163	2.972612	1.967955	197.203625	80.040061	1.710313	0.800178	1.091326	115205.826469	341.318957
568.416170	464.321889	2.059650	2.624225	2.238493	152.776655	75.696085	0.057933	0.691749	1.088971	91.107958	290.820956
547.530834	216.882102	2.138018	2.669291	0.914805	566.317050	325.924766	1.320333	0.362933	1.215968	88792.847303	391.531155
260.954565	107.530141	0.760445	2.189522	2.506629	195.988546	82.311152	1.882099	2.472654	2.463069	170707.395244	396.971894
225.592970	170.851044	2.389413	1.064272	1.034551	261.514024	82.176975	1.471069	2.968290	2.322086	63345.171737	197.056984
278.823513	82.720088	0.213858	3.002937	3.044914	174.546421	87.641687	0.276923	0.364643	0.687813	783.849843	149.621528
184.160895	84.744166	3.005059	2.858381	2.741586	159.129277	80.280834	0.054320	0.963809	0.327812	135.671335	300.453480
161.442696	126.172467	2.619651	2.470285	3.078423	258.625923	232.849677	1.067813	0.553098	1.490486	15405.025272	417.112507
164.884290	73.771074	1.534148	2.596316	3.107529	128.621965	64.317043	2.752602	0.912840	0.617575	92482.321489	591.634328
181.828643	85.460965	1.046304	2.545317	1.695899	145.010294	70.024203	2.705425	1.626678	2.370777	118773.786562	429.441122
116.096643	50.374131	1.619348	2.836015	2.927235	178.585050	102.592340	1.927699	2.158093	1.196612	27195.457133	306.467676
186.655755	81.555255	2.929423	1.957312	1.950573	146.620636	79.210498	2.127898	1.260786	1.701752	130674.369546	428.218423
332.469727	199.088445	2.740617	2.882126	1.691976	133.485163	52.603665	0.517446	1.270190	0.013871	13928.971799	415.809971
405.625507	201.860890	1.445105	1.616156	2.295411	622.807304	281.578224	3.126830	1.402518	1.509662	274912.397867	385.262458
233.445125	65.940244	0.346410	0.673469	1.271141	207.704604	96.232094	2.914111	2.087771	2.097623	319297.554377	268.298722
169.760497	74.523853	3.026016	2.489290	2.955703	290.975420	68.276516	0.556087	1.733510	0.933832	14175.438502	241.711694
168.536025	77.999010	0.523370	2.273743	2.034656	179.981789	99.692567	1.350955	1.726043	2.769377	43267.066819	183.567651
453.666166	389.079001	2.469285	2.411106	1.006460	411.621867	312.486767	0.007109	1.330570	0.280161	1.120610	183.149588
366.755344	118.481820	1.944895	2.400306	1.313526	208.523204	61.019257	2.742516	0.428618	0.717154	106011.928273	350.767477
165.893559	86.206885	2.868709	2.991465	2.570222	177.636514	90.637175	0.532066	1.217922	0.087415	18633.428725	869.826365
171.385316	79.726458	2.536841	1.757178	2.281921	149.699204	83.290223	0.725691	1.266537	1.454085	10280.628449	319.166320
352.854050	68.913402	1.747612	2.752557	1.912483	597.246909	175.138088	3.110071	1.553875	2.246746	1539643.100475	952.968242
471.845606	314.712753	1.558381	2.704949	1.324860	296.707462	101.265095	2.754738	1.633422	3.088650	163579.448024	420.476940
136.651418	73.497140	0.452015	0.325651	0.986446	198.520735	69.694345	2.800065	2.072109	2.903724	68455.318910	193.039784
199.348926	86.615528	1.940384	1.499575	1.188896	190.609199	85.953206	2.093906	1.879049	3.127560	349501.120621	406.302834
363.817858	242.623183	2.284870	3.128762	2.594613	216.020115	87.735448	0.887162	2.147402	3.007990	41260.492355	621.243879
1053.117752	972.097939	2.135420	2.868931	2.966580	185.900567	78.631269	2.330932	1.451869	0.236009	76082.978173	406.556747
172.803405	78.430297	0.251829	1.652862	1.128808	170.876488	72.342866	2.424412	2.546411	1.549578	107603.563820	208.217053
186.636835	84.614085	1.932291	3.032139	2.139524	733.503342	618.061083	3.077388	0.957978	1.310558	84361.250307	353.445960
147.676985	80.723710	2.484131	3.095112	2.653085	203.779659	53.511878	0.282358	2.184488	2.111512	3928.247967	706.246354
159.888651	73.540914	2.066354	2.776282	2.177398	156.721203	69.810233	1.300790	1.399796	0.518347	20760.644259	331.774663
173.215522	78.708325	2.331438	3.060256	3.044487	187.060071	79.068593	0.870298	0.669881	0.738071	24918.485387	330.260543
146.440167	99.059506	2.291653	2.302987	1.466618	190.266107	90.021877	2.247229	0.715292	0.739809	42353.234943	126.604341
223.092442	150.781512	0.788720	2.002866	2.966275	284.574407	216.956045	0.419178	2.169581	0.192887	2071.510842	273.089052
199.588713	33.525838	0.517573	0.474890	0.413576	205.595869	94.265520	3.136606	1.517636	3.048038	191861.268239	244.937320
310.597478	275.337946	2.369981	3.024939	1.909741	170.337723	77.173385	1.876857	0.846420	0.262350	76766.441367	633.280625
275.952597	86.984724	2.022128	0.690379	1.531439	176.760301	69.681436	2.782144	1.921391	1.439097	28682.671459	130.990562
201.696597	105.405325	2.671868	2.503849	2.928158	275.236287	33.384724	1.853606	1.077926	0.595006	156919.146126	447.524588
133.383897	65.703473	2.266328	1.627938	2.243846	141.580466	78.355600	1.574766	2.499284	2.011781	80422.647585	464.762770
453.920878	214.771507	1.386062	2.641035	1.735470	178.289144	84.837086	1.757365	0.157261	1.097844	129921.167650	485.276731
289.889868	74.382915	1.784120	2.507358	2.248112	1061.692181	526.488531	2.087644	0.641046	2.275624	199360.076616	496.230812
371.576629	270.850358	2.774477	2.069284	0.534751	410.111724	66.720113	0.219104	1.619816	1.055347	464.618466	128.820428
227.207283	135.334739	1.377931	1.825744	2.656959	279.879615	119.625257	1.368615	2.169758	2.439066	156089.338302	502.699420
163.226742	83.194156	2.529392	3.046755	2.980628	138.719235	71.714345	1.838027	0.811536	0.249315	44717.666155	518.808572
211.822413	143.612200	3.091949	2.706175	2.460590	153.717992	76.316541	0.743138	0.598145	0.675789	7766.398927	218.786737
262.461757	71.151861	0.937443	3.083969	2.545445	363.040662	185.980855	2.194333	1.443219	1.528904	272296.287171	498.564904
578.631461	269.126194	0.130332	1.840839	2.871791	953.024418	575.683122	2.867912	0.604037	1.800718	651819.780018	458.584705
634.370217	601.178007	2.876298	3.101662	1.195941	161.403901	73.699252	0.296056	0.623585	0.571023	4537.593727	505.476861
310.642684	193.841711	1.533036	2.178406	2.859086	1107.425163	800.219977	1.480036	1.313853	2.754702	93265.288606	482.796330
314.149080	195.522951	2.731821	3.073410	2.294444	262.191173	84.576164	0.690747	1.704031	3.095242	12364.837301	338.127701
169.362605	78.028691	2.647932	1.770254	1.057611	151.795802	75.436134	2.617564	1.222134	2.046065	43962.551004	128.100151
148.892349	79.339859	1.438598	0.808582	1.080278	170.580752	71.043966	2.050403	2.590422	3.121622	120565.457368	245.317473
204.639656	114.331196	0.519720	1.974077	2.525728	178.249470	132.717171	2.110386	3.067563	2.548539	106221.145759	718.514858
176.447990	121.022882	2.849485	2.395141	3.029742	541.864605	297.128498	0.864671	0.522504	1.375503	18000.152039	600.415236
244.886127	88.189147	2.597002	1.632266	3.008369	223.191583	89.503319	1.137108	1.839369	0.617814	79742.704680	276.167032
193.287903	114.627328	0.201971	0.947379	2.415682	400.195147	160.061678	2.234574	1.939232	2.619928	32088.340879	161.409694
288.840207	228.704286	3.066412	1.318994	1.709342	1046.782629	947.539855	3.122281	1.693864	2.731226	102289.529827	360.725546
241.140450	174.491891	2.470364	1.651556	3.024010	163.220922	68.208396	1.763045	0.416762	0.771917	119889.969095	392.307399
623.603131	587.214144	2.078491	2.299634	3.085798	154.350598	79.754319	1.794511	2.838878	2.941072	90042.025549	681.147240
218.449497	135.984884	2.406153	2.660865	2.388128	316.402373	131.087587	2.174162	0.558248	0.217064	64978.360509	403.372108
315.411132	246.687854	0.419925	2.264487	2.374483	207.916162	182.898547	2.099747	1.280971	2.963906	38562.846271	289.773527
156.452689	67.662994	2.265421	2.956601	3.096211	282.213044	182.079168	1.491700	0.463661	2.813669	57355.657619	314.939650
528.427599	487.041556	0.046705	1.674861	0.797496	764.955522	68.734495	2.607540	0.241967	0.060071	3776360.294891	1068.561964
192.553257	73.922706	2.031227	2.264921	1.127255	161.593011	60.079351	2.808742	1.603258	0.407551	114115.286050	303.192255
158.057517	75.288427	0.680438	0.026196	0.681106	275.335701	121.179412	3.134981	2.443870	2.257738	1388969.701663	711.077732
163.409924	94.452678	2.640219	2.172841	2.191568	512.820086	401.271558	1.671069	2.944055	0.370982	96690.260495	366.337027
478.521376	436.298884	1.133381	2.391651	2.898266	353.923797	81.410908	2.560027	0.119820	0.829686	262528.376562	529.682133
316.356845	187.650735	1.200930	2.502822	2.590098	229.109201	159.920629	0.600644	2.752859	1.277450	6479.876523	274.298404
251.630134	50.026866	3.088835	1.423278	1.924935	209.292564	45.543917	2.916595	1.127794	1.789678	204544.200058	491.876485
169.306261	76.953019	2.707792	2.953897	2.960148	141.061534	84.034336	0.756971	0.209260	0.083805	8794.862154	199.659692
440.235212	410.310434	1.859528	1.520595	3.036915	148.740168	58.969262	2.241237	1.368341	2.018739	106868.140149	231.091358
160.963541	95.012348	2.165331	0.069234	0.836303	179.629287	81.323214	2.475913	2.598833	2.313964	130995.423148	235.085276
685.693302	525.216477	2.509891	2.392042	2.013612	580.956622	36.877102	0.829445	1.094341	1.418615	137859.613533	784.652790
307.187489	227.417441	0.637736	2.395425	2.515157	313.050099	83.657050	3.095517	0.954982	1.444790	440255.897978	534.167405
266.246674	117.604204	2.143525	3.069507	2.340942	187.364434	89.331811	0.171723	0.920893	1.391228	1355.742293	276.054789
114.554775	93.268802	2.398665	2.124065	1.288654	210.942468	111.444043	2.908219	2.316540	0.796037	273912.278848	482.524755
233.434890	124.687181	0.899164	2.728579	1.967340	244.540425	111.955528	2.904130	1.534426	0.217281	189988.295495	407.529550
