m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	missing_pT
173.708409	108.192894	3.013456	1.330311	2.125707	253.941026	112.853857	2.499532	0.396238	1.952106	243.551840
188.448882	119.846310	2.630243	1.765887	3.095731	183.857688	29.779104	0.602061	2.063253	1.652096	121.534675
602.964977	414.593991	1.283136	3.000025	2.230138	195.330603	40.957973	0.974561	1.065089	1.563303	171.799036
267.644360	239.504607	2.732369	2.567836	2.332954	144.975038	56.182081	0.950444	1.220308	1.092283	641.031620
413.527006	258.541893	1.950779	0.161476	0.888563	252.680550	179.192295	2.960713	2.916048	1.927464	243.425113
382.531728	302.476955	2.210011	3.038570	3.005341	229.617055	109.488968	0.927963	0.511231	1.450083	602.680326
327.602599	121.655574	1.035944	1.471099	1.897842	243.635551	107.099254	1.388191	2.408661	1.724578	71.013741
442.516177	227.111742	2.097896	2.073137	1.753170	146.155691	33.842181	1.243371	0.406295	0.313339	128.770740
671.837694	546.668672	2.035014	0.788534	0.886057	144.789700	68.890145	3.014826	1.622454	2.687033	95.066722
208.700872	132.255821	0.694264	1.956911	1.641454	290.276066	101.286590	0.332775	2.249558	3.095997	177.508298
550.851296	255.635721	0.718732	2.313011	3.001348	237.740966	68.026876	1.134241	1.949713	1.834132	333.450404
273.104999	200.104965	0.375963	1.349496	2.874569	292.171341	58.830093	2.599185	0.679407	1.115776	159.498367
375.675713	286.638816	2.737803	2.007364	2.619681	192.612059	28.983660	0.347353	2.631611	2.136150	182.131234
458.945358	317.873855	0.660875	2.348914	1.766165	703.398716	689.768770	2.127362	1.846456	1.953308	213.755004
175.392131	77.009429	0.555707	1.107885	1.478725	180.265402	90.127918	0.129737	2.116738	1.288335	52.098237
151.322151	116.059561	2.990567	2.793746	0.180866	159.896957	75.105604	0.498012	0.185162	1.002511	387.225554
656.625059	483.434188	0.333527	2.775306	2.612707	846.031012	197.208847	0.104823	2.600242	2.648365	346.133202
247.497085	207.505327	1.757754	2.177544	2.953937	274.999599	63.202989	2.007845	0.583028	0.049202	155.815150
618.455111	228.800200	1.290148	2.962981	2.119136	411.817488	103.316182	0.944905	0.720218	1.812617	21.169402
296.397426	217.683460	0.877141	2.022793	2.539103	185.193168	79.409774	0.650318	3.028516	2.780028	143.835470
296.134329	246.035788	3.031515	0.717525	2.110453	138.950832	42.155807	2.500260	1.249873	0.540488	136.402116
167.366220	154.360769	2.736961	2.870987	2.157101	103.591684	50.295102	0.585979	1.104329	1.920641	160.308830
290.927664	123.106327	1.553928	2.768985	2.872902	161.751712	115.789252	0.380364	0.465133	0.701758	220.555445
277.793085	112.097375	0.904835	2.836348	2.949470	183.398710	82.222781	1.274281	0.179331	0.675457	119.721108
449.620844	150.043502	2.946704	2.516739	2.634263	318.784845	103.274296	0.425002	2.177065	3.016063	448.581115
705.872002	429.872179	0.115323	2.856149	1.115346	187.973111	153.141121	0.036183	0.491210	1.560280	78.516746
218.122332	94.347366	0.056855	2.654651	1.792338	220.723750	74.128816	2.298752	0.731188	1.381523	85.769646
176.299921	128.814328	2.867217	2.177228	3.059077	285.645790	113.611940	0.492326	2.528634	2.240808	479.443504
780.133903	757.425818	2.076257	2.687217	2.467351	174.633080	67.306849	1.636767	0.319799	0.676599	259.130278
166.720172	34.662380	1.955516	2.428497	2.112315	72.465858	28.610781	2.913092	1.595425	2.005994	233.261388
429.959767	133.806209	3.133486	2.326597	2.906229	342.717433	40.911225	0.868686	2.502931	2.814393	258.812986
296.100860	137.531426	1.945037	2.322002	2.989633	213.841960	85.732071	1.839141	0.695949	1.604308	143.268546
296.976524	48.002922	0.400317	1.099340	1.558510	175.819661	23.683934	3.067744	0.254068	1.036768	132.875943
266.981649	96.995413	1.267431	0.419890	1.686010	318.766932	204.266485	2.220908	3.100927	1.562731	291.337346
393.881527	277.910340	1.334427	2.774599	2.587854	241.769789	79.607423	0.291338	1.727458	1.935678	29.953074
558.266971	381.672311	2.773095	2.153004	2.921102	417.512578	65.077412	0.324348	0.143980	0.145132	178.283503
741.374717	613.749908	0.025071	2.763053	1.959149	564.073973	162.785758	1.514174	0.960154	0.140031	135.932793
263.694828	176.095897	0.565304	1.229002	0.551782	353.682353	213.125541	1.453795	2.833073	2.178724	57.306586
188.452998	108.611059	1.700545	2.615043	2.702840	144.087076	59.343728	0.787560	1.819144	1.229572	205.587289
1251.801996	968.238212	0.840526	2.186087	2.880408	153.448816	116.632479	0.173481	1.816246	1.543555	387.503773
318.235629	285.524429	1.981704	2.418739	2.224422	126.199307	85.780030	0.240791	0.344396	1.593482	361.366475
367.906491	309.593717	0.313835	2.499810	2.687963	206.415103	93.957509	0.157619	0.652123	2.187631	163.555127
257.473860	157.771357	0.530746	1.159009	1.507258	518.554497	154.001119	2.207079	1.936320	2.389748	125.710774
279.653735	30.953253	0.638449	1.588404	1.954120	263.910033	87.018780	3.141230	0.044346	2.737340	142.324163
180.580989	65.355678	2.674543	0.969143	1.720108	54.987617	42.529997	2.498376	3.027245	1.771407	272.496081
226.657789	106.797259	2.215020	2.538772	2.647190	178.048494	67.562836	0.713473	0.968120	0.831571	136.352306
133.452802	94.535824	2.618899	3.116955	3.007613	354.576086	186.873511	1.469057	0.964972	0.374139	40.489540
365.712163	159.972274	2.792173	2.961010	0.922279	79.729876	49.771719	0.921119	0.372631	0.135588	384.476921
377.083391	80.057886	0.637802	1.961024	1.465051	303.037899	51.142843	2.658067	0.060835	1.089279	82.211267
409.903544	264.689582	1.206313	2.685431	3.025878	289.291114	120.390434	2.128093	2.212379	2.205260	653.582207
200.367839	132.008055	3.025952	2.536750	1.387131	452.271818	212.658829	1.606574	0.303175	0.466580	212.359843
797.582436	194.048545	0.671671	3.091929	2.412030	394.432076	100.125375	0.254236	0.952872	0.278845	166.283158
391.231945	301.927948	1.932127	2.101644	2.599542	574.971752	394.565553	0.890338	1.386000	0.463555	161.650605
558.966942	494.513388	2.226715	3.073253	2.185648	184.597822	89.977979	1.323362	0.096027	0.625771	187.906870
165.023410	123.704882	2.317270	2.759675	2.558870	141.885467	54.208839	0.655107	0.119837	1.968102	251.779007
267.630028	128.921869	2.375169	2.697712	2.909959	255.091660	105.409301	0.153532	1.261633	0.450636	201.085085
218.903010	87.570277	1.630653	0.643697	0.489575	155.413732	67.653201	1.979628	2.825543	2.722980	35.880260
338.055800	82.859999	0.419604	2.730953	3.086687	323.458255	76.127903	0.961303	2.473496	2.539649	227.154659
182.668545	80.499093	1.823872	2.447911	2.927661	232.024356	73.179703	1.998420	1.233318	0.945238	168.259529
147.899935	124.609952	0.778672	1.437448	2.691548	155.029998	70.028499	2.253972	2.412127	2.801497	110.299670
296.582380	186.036377	0.260455	1.951318	3.029351	195.358214	54.792935	0.355954	1.644353	1.164185	101.605696
260.811683	87.843207	1.897610	2.774983	2.082833	170.064340	46.324489	0.039174	2.762473	2.813244	377.530084
791.060868	760.691200	2.847722	3.109581	2.354608	190.155995	81.193936	0.529151	1.177345	1.075988	238.681624
161.016994	80.932011	0.009541	0.587087	0.533344	221.706199	127.143691	2.414016	2.912933	2.434767	42.535226
381.140253	275.750232	2.385812	1.142033	0.431544	165.899877	65.315277	3.115374	2.744814	2.338576	155.307023
242.546243	141.933985	1.611651	3.084726	2.853153	212.239832	103.603321	1.354978	0.124699	1.282820	68.632526
203.724182	119.660690	2.798428	2.535397	1.894392	178.131055	107.833765	1.988616	0.412643	1.111507	249.210538
272.889617	194.602378	2.017624	2.236239	3.110330	282.485246	49.408184	0.101369	1.420852	0.417245	255.808085
303.421757	213.544901	0.418435	2.644783	2.899170	219.209631	47.554269	0.653732	0.076807	0.783619	98.913436
142.803991	129.050492	2.113527	2.523158	3.080899	153.033982	83.998943	1.627726	0.384929	0.426976	180.923833
188.556607	110.646525	0.145447	2.323826	2.129231	394.310672	73.448300	0.395756	1.218921	1.257407	198.814708
556.041999	465.700865	1.964450	1.564027	1.808475	204.026866	80.698623	0.547014	1.928749	2.538986	141.437092
640.033471	430.961584	1.827780	0.103215	1.422164	230.470333	141.291198	3.133172	2.737018	1.394850	75.200692
250.288887	75.302573	1.468455	2.389874	2.393797	134.536263	84.265836	0.734829	0.465376	0.050829	59.311234
155.669318	120.765777	2.958775	2.421944	3.045499	675.739120	305.198050	1.193909	0.350948	1.408078	181.717082
284.072537	208.109825	2.896213	2.027860	2.790128	677.738035	193.517358	0.215503	1.347765	2.260126	427.291375
316.759937	301.416290	1.179244	1.772169	1.408498	135.846705	84.615507	1.808809	2.476920	1.524077	143.381392
287.998184	173.794120	0.124187	3.121246	2.475856	530.084755	131.267994	0.972098	0.933657	0.997084	207.420080
393.655530	288.891460	2.143239	2.925549	3.083224	140.027621	89.006070	1.637068	1.448166	0.306139	201.523166
810.256389	628.698441	2.705446	0.111151	0.608715	231.002783	63.370319	2.185913	3.069901	3.139563	443.142660
317.110350	183.524307	2.390066	2.181304	1.753542	459.688635	121.771737	1.153408	1.653244	2.633297	126.090447
187.925308	146.481053	1.711658	2.805915	2.639240	175.675393	148.808600	1.329036	2.596035	3.124635	329.488974
261.970081	93.323407	2.241433	1.910991	2.214963	338.493404	102.416622	1.341010	0.306974	1.377879	164.202667
330.123197	216.691258	2.879079	2.929602	2.430947	174.726687	129.330403	0.322927	0.507148	1.372846	235.368597
334.260516	100.290684	0.348181	2.955778	3.135535	255.843982	37.426774	0.001243	2.113825	2.231450	304.646024
225.498407	111.437281	2.387627	2.423149	3.020515	179.908395	37.670907	1.061634	0.655389	0.467464	192.018481
173.637196	56.476239	1.841328	0.662969	0.996114	202.949610	91.675661	2.483451	2.763486	2.938650	270.036361
226.981278	109.942146	1.318235	2.897406	2.779254	351.464708	138.441786	1.458153	1.099633	0.951601	206.327224
179.072718	22.338716	0.791282	2.425400	2.652023	89.617128	31.001603	2.914053	2.812817	2.231475	338.174026
554.350707	314.325722	1.577810	2.243989	1.685139	596.378717	542.572937	0.634775	1.150546	0.791681	163.087225
326.767203	179.245479	2.082953	3.054823	1.600312	180.975295	106.826897	0.460839	0.810477	2.682060	239.718443
422.250980	205.546918	1.139388	2.816925	2.324843	196.120005	50.812304	0.711518	0.184377	0.513913	121.148078
453.242478	170.396857	0.220417	2.726425	2.866790	161.027736	48.534249	0.526719	1.512958	0.744921	107.075938
232.108474	61.735519	2.256003	2.899645	2.956653	174.033168	77.627825	2.736441	0.516932	1.347896	78.714887
220.955245	60.564196	0.906529	2.842583	2.433361	265.362699	200.432171	0.182971	1.341851	1.583331	91.289833
566.912533	263.594459	1.982675	2.063580	2.515195	130.209827	85.480978	0.480930	1.509483	0.745866	425.028836
351.871709	185.272620	0.397302	2.176582	2.404878	212.302948	95.878367	1.356358	1.418057	0.842294	50.058022
529.208271	422.512822	1.643432	2.124253	3.062300	183.614519	87.267874	1.829356	0.143172	0.869403	126.555437
383.894215	145.373277	0.638120	1.812574	2.739444	296.468792	45.055533	1.525438	2.795226	2.729716	103.783498
171.824073	82.343283	2.923870	3.026882	2.050360	78.093613	37.473212	1.339077	0.699090	0.546706	305.669770
172.865807	71.977464	1.598814	2.763766	2.794601	225.494984	100.145014	2.073199	1.724251	1.917887	324.697777
150.144971	101.773462	1.508023	2.289285	2.914904	132.585707	73.810540	1.055245	1.993322	2.974330	320.608073
1601.942245	1445.911590	1.504430	0.011170	1.377069	659.399292	222.917305	2.556097	1.929881	1.179888	444.246278
188.635336	110.334820	0.975916	2.313271	3.138254	218.347242	83.934396	2.800448	1.097638	2.070497	147.074560
331.623752	90.812201	0.536294	2.830167	2.098489	421.530804	372.242813	0.134650	0.636463	0.586844	174.538384
170.509379	47.758028	2.496910	2.469539	2.036436	76.074691	24.647192	0.381673	0.596810	1.140557	165.090810
437.252517	419.606867	2.255285	3.081306	2.415822	186.878537	79.140861	1.033810	0.683274	1.218727	106.035067
276.198654	201.504670	0.462218	2.539488	2.664764	67.939173	26.801243	2.901596	0.811728	0.313171	77.101158
247.762953	90.943569	2.765852	0.684645	1.399730	181.557469	132.113238	3.068518	1.552642	2.915327	181.841332
226.104497	115.129255	0.526579	2.588781	2.736811	254.484176	86.237134	2.730017	0.107928	0.565833	302.601855
351.984326	345.937888	1.566539	1.325831	2.412761	249.193178	88.529910	2.180200	0.680570	1.337864	110.835444
181.379794	76.353721	1.606431	2.055942	2.730907	108.310089	47.513442	2.896817	1.892766	1.043030	97.637577
567.092595	373.532389	0.725427	3.106236	2.641002	299.493063	59.779301	0.312224	1.156449	2.495651	631.056201
351.777493	152.076341	2.967885	1.506536	0.052819	229.993383	92.688956	2.097371	2.309466	3.101957	142.147627
563.832725	539.305135	2.231940	2.554587	2.381011	158.812212	60.119555	0.454914	1.890686	0.837202	283.398230
1015.663619	790.700041	2.993585	0.931517	0.626811	362.836451	294.501015	0.563396	2.492142	2.733665	177.706495
820.249280	317.886819	2.331139	2.094494	2.636572	473.250972	383.489271	0.600508	0.414471	0.549900	217.352820
267.472962	121.707741	1.809466	2.344276	2.846294	312.593536	65.828721	0.210421	2.298084	1.688048	115.420665
259.708117	173.167094	0.118691	0.148897	0.246088	187.127015	69.839914	3.023399	1.090161	1.606717	196.881786
342.452854	145.013149	2.744443	2.299346	2.207202	411.000316	75.594022	0.141509	2.545162	2.022877	405.338613
153.632951	88.887915	2.125690	2.720266	2.962261	111.584054	38.285226	2.638464	1.419223	0.517860	118.901211
264.805942	118.555739	2.554053	2.824538	2.328788	278.910543	83.120164	0.329576	0.891776	1.601389	105.381524
317.308038	298.007974	1.064359	0.594406	1.869898	149.604779	99.448447	2.002491	2.883258	1.720774	178.359291
281.900950	52.141681	2.912181	0.263062	0.094609	166.212292	98.662116	2.818963	2.827859	1.915824	163.486400
179.379589	123.719993	0.704625	1.877827	0.875297	265.316581	92.881133	2.397076	0.972798	1.436157	145.443725
208.892709	86.946462	1.065000	2.286447	1.915551	346.920356	118.777376	0.209607	2.183765	1.621491	167.208538
347.048041	328.247550	2.900619	0.837660	1.486745	119.414365	16.053961	1.990259	1.935565	1.754860	141.818935
207.958350	84.500051	2.285529	0.295435	0.289008	180.088692	134.320384	3.074448	2.394052	2.715447	119.802762
317.758175	97.658306	0.069879	2.661435	2.736774	300.595098	214.719344	0.541230	0.983794	1.229178	186.286124
292.656080	85.040884	0.369106	3.141101	2.966719	172.899687	72.210220	2.548802	1.833441	2.865238	331.619573
1001.839905	953.320165	2.957892	0.101352	1.124666	372.988793	90.410683	1.842557	3.007210	2.489361	236.592033
470.490921	225.635841	0.223753	0.621317	1.001701	261.794421	103.926599	3.081104	2.461332	1.646790	275.039311
413.972147	223.239960	1.065117	2.616444	3.131958	338.586708	230.349427	1.347294	0.677296	1.123230	211.861770
244.692860	132.413553	2.132712	2.909298	2.739752	258.119816	81.763726	1.296059	1.547568	1.162333	226.573540
406.808036	106.430765	2.546748	1.002080	1.533012	194.677840	130.169767	1.126063	2.228926	2.361521	250.398285
394.788988	323.652729	2.225916	2.478769	2.853890	147.311187	96.260609	0.999709	0.095935	0.306447	188.164969
126.852274	76.066587	3.138863	2.570071	2.620485	165.926431	59.663706	0.401659	1.249411	0.232586	74.281757
193.931575	140.673364	0.074957	0.936463	0.868013	166.528880	65.302588	3.139109	2.837044	1.738518	330.729995
794.038566	753.610128	3.081145	2.117953	2.095481	166.813697	78.207639	0.544076	2.323038	2.466780	204.315001
1566.611359	1462.535737	2.230435	2.583054	2.471493	451.666363	92.044089	0.252978	2.183335	2.336576	279.933204
250.950905	163.535160	0.776490	1.736136	1.666409	537.171749	254.558798	0.673453	1.872920	1.774292	190.888702
444.486651	299.930386	1.928843	2.941216	2.713728	156.598661	40.174649	0.923807	0.439579	1.095365	567.785227
408.763989	188.467155	0.933713	1.684965	0.734378	242.009858	96.998930	1.515514	2.544214	2.018391	213.730911
871.263940	476.541402	2.508893	2.844613	1.150858	163.857970	70.004977	0.208778	0.621103	1.429200	234.095467
219.599785	55.298347	1.155578	1.953340	2.003151	178.087650	37.794705	2.287611	2.195001	2.911531	150.872564
385.225572	260.414693	0.950223	2.953960	2.384043	657.361048	222.232074	1.558262	1.032959	1.178381	219.386503
191.165308	94.327395	2.720072	2.464099	1.890622	150.103107	135.029514	0.348962	1.968531	1.082313	306.823593
238.946431	139.975610	1.396716	0.994187	1.955203	343.185478	303.848623	1.892791	1.909842	2.651752	84.835309
105.183097	62.370045	1.341390	0.610897	0.065821	443.897508	184.854593	2.990391	2.422397	1.804679	76.771983
188.061392	80.046728	2.549505	0.729467	1.288088	360.417644	107.935723	1.350307	2.952111	3.066006	158.965501
145.747166	119.463471	2.376822	3.088015	1.844909	280.259624	96.273081	0.083101	2.759678	2.194767	311.192242
221.478518	71.795754	1.206141	2.651297	2.683365	187.234483	62.411732	1.691905	2.779557	2.708413	419.708307
492.987104	338.561668	0.777563	1.145832	1.227461	289.579597	123.540772	1.423526	2.022714	1.785798	92.569406
450.025444	362.002624	3.063934	1.426435	2.294514	230.066932	123.566888	1.706749	2.026128	2.703992	240.914576
305.489963	92.503142	0.146229	2.464215	3.060934	125.399127	82.107688	0.117481	2.262489	2.820588	99.191739
788.593531	666.456161	0.209237	2.254607	2.023557	200.107171	109.818229	1.528083	1.989358	3.120293	142.305529
427.099746	313.195370	1.011060	2.791526	2.617537	249.932480	79.313495	1.116787	0.159121	0.634419	246.991459
777.306447	690.176464	0.876796	2.553483	2.718838	296.834472	56.698384	2.289067	0.600007	0.551264	135.289482
168.961851	75.441409	2.429222	1.458921	1.366614	161.113177	68.757218	2.703676	2.308619	0.576097	125.061136
234.772459	122.586453	2.431981	0.697749	1.793232	70.306437	33.144566	2.395165	1.224883	2.498415	159.725606
135.801386	52.716533	0.712473	1.290169	0.514981	176.214353	74.977589	3.020704	2.459536	1.920298	131.645264
157.155444	83.052756	2.550261	1.967838	2.753489	193.578228	94.689107	1.370924	1.344407	1.551591	243.904235
245.178202	72.344692	0.851079	3.003826	3.044730	162.554812	39.540161	1.224129	1.906245	2.731094	96.645296
382.804567	320.903505	1.614931	2.543037	2.388768	295.878426	100.256969	2.424163	0.450458	0.453771	380.120380
312.705402	276.368963	3.114175	2.626315	2.297519	354.549243	308.185347	0.463412	0.470793	0.874194	252.744341
193.789073	140.978496	1.444723	0.290715	0.778723	125.701677	48.067693	2.426504	2.953928	3.123472	141.369050
713.551394	646.457223	0.068618	2.488496	2.365912	647.040034	177.481623	0.156976	2.088593	0.334489	66.464079
186.043166	99.814648	0.898680	2.476254	2.545613	179.935757	70.586785	1.574559	0.506475	2.045994	198.358696
209.169167	185.804597	1.198748	0.647918	1.473635	287.680686	129.564996	1.802433	3.086783	1.553646	112.606253
343.118134	268.835923	3.119079	2.409875	1.951474	271.571497	196.644950	2.983365	1.131425	1.199666	173.160215
