m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	mT_b	eT_missingT
95.311223	72.748140	1.825694	2.537137	2.560587	164.660453	41.777915	1.040441	2.639033	2.724847	15833.703541	395.206330
155.837231	68.084255	0.910259	1.561898	2.330677	152.315618	53.188618	3.112832	0.860006	1.658161	89190.424823	220.683323
164.035629	75.799503	1.930465	1.920034	1.720925	160.141483	71.085705	1.802260	2.117497	0.238265	117777.457197	299.020149
226.272476	127.715752	1.997834	0.878457	0.106408	172.748749	15.170642	2.561675	0.142137	0.429818	57394.241302	120.502270
127.317373	65.041489	1.339631	2.963931	1.980139	183.698010	35.538632	2.760702	1.368469	2.935715	243947.328024	458.704851
162.775016	17.812072	2.506561	2.317912	2.078953	86.862937	49.064846	0.544027	1.059952	1.955072	1837.917823	310.959888
185.245990	60.111859	3.111135	2.777113	2.223593	95.892998	58.610187	2.115548	2.471687	0.028562	46215.333730	311.540304
237.124551	74.174010	2.480399	2.355196	2.597006	132.977302	84.754940	3.058701	1.732375	1.152250	19063.280006	412.562738
187.588553	83.776393	2.804267	2.761479	2.189867	360.150694	41.205784	0.921489	0.478927	1.748658	8125.038834	143.203150
157.390972	92.248358	2.378402	3.053085	2.210100	51.584341	34.096418	1.052425	0.009303	2.819432	5349.550920	245.619714
300.502743	118.845430	2.806960	1.713417	2.798880	118.140033	75.608396	1.143417	0.814823	1.407314	3599.640200	141.906480
158.143914	116.984242	0.600046	1.513162	2.366416	254.309815	162.308557	2.243464	2.172242	2.985008	30534.135956	144.788023
177.763505	73.537383	2.729743	1.346815	2.072389	127.365751	60.831336	1.877657	0.652413	1.451044	5545.970875	44.507446
161.226385	67.523575	2.838282	2.553900	2.975559	95.675183	70.675200	1.019581	0.591388	0.054449	6000.882353	341.726020
597.648515	515.081434	2.475538	2.413589	2.336222	207.426337	129.771075	1.730431	0.041178	0.879031	134285.290663	978.708518
249.032127	154.779670	1.746678	2.428371	1.470535	99.798239	52.109553	1.422916	2.552267	1.957536	5654.764266	42.267676
186.144505	60.201014	2.131144	2.651922	2.270842	116.009085	41.332646	1.206907	1.082712	2.130936	47296.753404	251.353993
194.043790	80.503664	0.654156	3.119423	3.061398	124.775389	86.801806	2.003913	1.485371	1.210482	46265.431358	301.247808
244.915484	60.924399	2.806189	1.224369	1.746774	169.471030	74.082652	2.131843	2.606472	2.504735	216213.929440	415.924033
210.663502	77.683940	2.649097	1.241988	1.779216	133.665040	88.094210	1.638847	2.552173	1.386869	10869.793249	296.302778
347.686238	213.507545	0.441748	2.402877	1.718326	144.341719	82.405704	2.710865	2.743675	3.064880	248804.064563	361.350091
154.591006	74.056222	1.569099	2.790756	3.110277	165.051971	95.985912	2.380180	0.689332	2.117379	48296.476624	201.829265
221.480959	134.296955	0.564025	2.662232	3.076951	123.305101	88.249213	0.769835	0.628777	0.394739	4006.923911	109.825705
151.395649	72.204691	0.848827	2.951021	2.331398	126.825116	40.941735	0.026270	2.457169	1.535337	10.604386	243.301628
178.393436	111.111495	1.522641	0.572613	1.069765	117.885092	45.689967	3.076475	3.129862	1.485217	100832.818238	189.100620
140.331944	49.048204	0.447994	0.089382	2.679803	366.720851	151.149118	3.044507	1.894256	2.793246	1491337.442396	740.772937
106.700824	72.684709	2.853406	1.214721	1.779401	161.707127	64.404150	2.620887	2.556419	0.214402	176473.358086	328.476533
188.028839	64.157502	0.370940	2.024675	1.765049	161.078657	72.208863	0.535111	1.341503	2.469702	421.938790	42.376099
499.619660	357.158752	1.180210	2.948221	2.609384	155.762645	61.625190	0.841399	0.597315	0.346753	80894.134476	1051.646106
269.157339	113.628408	2.715046	1.642889	0.886760	159.193718	99.296425	2.254496	1.270385	1.291821	55451.107651	210.989943
239.209410	127.708893	1.476317	1.999711	2.983854	158.748675	77.112311	0.330212	3.095377	2.743610	933.722498	239.850617
267.054799	68.769353	1.585512	2.008880	2.570974	152.656602	78.021235	1.501884	0.824599	0.478280	26438.186631	160.918677
168.318133	94.082623	2.973223	1.774834	1.272571	218.723709	85.851317	0.883089	1.920919	2.006567	31521.952991	204.446307
147.778854	40.697335	3.038059	2.701861	1.202447	126.737771	61.800134	1.159253	0.924831	0.498550	18176.891649	424.290599
281.502660	194.415263	0.933722	3.077542	2.232493	155.529452	100.858117	0.542949	0.530606	2.807163	2944.948457	159.966072
164.701726	89.383131	2.807837	2.979214	3.101569	113.632232	57.121753	1.519715	0.327069	1.600604	11026.746740	251.752951
288.679394	139.020498	1.006086	2.236565	0.991030	175.236070	12.797631	2.974378	0.281309	1.077245	600065.617770	549.357415
203.602226	150.056851	0.121043	2.498208	1.750785	495.896419	377.181826	2.459084	2.522718	3.073143	76686.894368	319.688425
164.672896	29.152113	2.472609	2.470063	2.111720	168.231239	83.338425	3.117610	0.341495	1.963277	35326.679811	276.469158
189.393296	141.513564	0.265776	2.074021	2.848342	142.095682	56.872687	2.152016	3.037061	2.992034	110090.404863	363.206315
263.152644	214.015232	2.120771	0.865815	2.215023	240.114578	110.722653	1.271856	2.000047	2.440524	51945.806261	275.909160
174.802328	88.658799	1.063682	2.617308	2.160888	108.492440	46.082075	2.176466	1.185665	2.258628	14043.748383	177.068753
187.409183	95.778341	0.963468	1.195305	2.495506	207.955520	91.562008	2.367603	1.358386	1.228628	79654.021759	171.373134
198.603016	124.829550	2.399477	1.592454	3.045646	175.686726	57.804453	2.793060	1.660054	0.980046	76687.790860	249.109347
174.018977	100.931006	2.736768	2.812371	1.660109	138.862241	74.046505	2.471456	1.227893	0.183017	51883.185203	355.426045
185.149184	128.984121	1.137131	2.845901	3.003067	930.664212	662.811152	2.822463	1.574927	0.233402	63775.984285	534.228585
158.859285	79.215750	2.510382	2.961445	3.007455	243.194353	37.500830	1.268232	1.643089	0.910380	102829.388766	579.587589
243.780090	52.354366	2.053557	2.052251	1.913075	209.519244	60.435296	2.241218	1.448511	2.229474	184165.453990	330.688801
234.173542	154.052403	2.248197	1.777801	2.975979	151.453767	60.532601	1.104943	1.385564	2.370847	20121.837911	310.859606
138.000680	77.917773	2.697212	2.588893	2.646213	140.439052	89.525067	1.147373	2.161042	1.546857	14594.623730	409.583521
183.230504	149.525229	2.431398	2.770016	1.816493	55.901731	15.320187	0.030132	1.249175	0.266846	4.720219	108.704332
153.771451	24.825029	0.147535	2.761533	2.485352	205.059701	41.107022	2.797824	1.357668	2.945592	445351.341818	500.898003
110.848289	70.789674	1.479828	0.776795	1.291276	191.567393	71.625719	1.998844	2.856921	2.789753	65082.074541	149.592961
260.333432	192.376557	2.555983	2.410176	1.610277	334.491653	161.197713	2.524334	3.134739	0.488670	229463.605263	399.287698
207.351061	46.755431	1.083601	1.447333	2.299270	208.861030	87.348755	2.544043	1.866523	1.821416	78124.081692	270.320829
192.211599	124.769961	1.706891	2.808684	1.900862	167.020902	31.820669	1.070425	1.027287	1.419202	10599.434982	147.916304
349.322594	327.890009	3.017640	2.803221	2.616118	76.228372	43.071302	2.936998	2.448287	0.799749	48590.125439	250.277258
270.841823	211.909822	2.254941	2.665585	2.815012	221.808096	50.774488	1.292157	1.995075	1.851264	27278.785727	605.690090
160.224607	70.971678	1.663334	2.524418	1.744471	156.479227	74.924458	2.589849	1.787247	3.134425	245662.247961	378.131331
350.481997	254.068297	2.259845	2.482874	2.111008	296.960875	40.732413	2.744884	0.203200	1.286585	244910.856269	353.911488
289.672162	48.235432	1.534613	2.433130	2.321476	276.608036	85.181664	2.057243	1.780916	2.917831	231979.989886	498.797640
130.136091	67.851016	2.947899	1.811279	1.815198	245.292907	113.183332	2.506394	2.475398	1.340033	434752.997379	601.629005
245.881886	185.996223	2.910830	3.131041	3.127564	155.992106	44.822878	0.492495	0.795290	0.143661	645.001780	17.751280
390.747783	291.633875	2.026918	2.898438	2.377773	123.428214	77.773356	0.497845	0.372108	1.536068	7058.267307	349.513746
186.942686	99.136416	3.027298	2.671223	2.051532	172.823573	94.515565	0.297292	1.208865	2.946521	2630.941065	282.295129
158.131500	83.931534	1.353057	0.826284	0.211100	175.098574	23.738282	2.537948	0.426669	1.815706	570186.610179	331.237876
761.111618	484.403097	2.597523	1.665787	2.298494	118.942010	17.605259	0.147514	1.499578	1.935069	193.392286	105.025713
162.841208	113.617965	3.026493	2.550657	2.276162	156.173954	75.007042	2.216660	0.303443	2.643835	86588.242031	281.910191
182.137951	115.499626	2.942128	2.550951	2.930996	162.267110	92.227400	2.295134	1.638582	1.218038	16463.917751	305.728878
159.251648	67.693144	2.871987	1.914011	2.576336	97.752453	38.773881	1.727431	0.936596	2.894708	114327.516419	490.628006
161.932916	56.414329	2.133204	2.962361	2.828716	131.633525	61.820153	0.307978	1.435776	2.954208	2097.214241	274.137474
160.552606	70.433545	2.683735	2.562924	3.113862	130.677547	40.394777	1.655555	0.529743	1.440879	159622.845032	579.203989
157.349024	83.438793	2.129188	2.790955	1.857843	472.187627	169.605698	0.349476	0.433108	2.132828	1791.274746	169.150692
111.997311	68.665324	1.126437	3.129888	2.288618	323.233573	104.282294	3.117122	0.493456	2.514219	131760.187631	347.556449
155.389366	76.402199	2.595042	1.641752	3.072950	115.591918	14.142187	2.548018	1.607677	1.326051	72575.704201	335.702320
148.666409	126.829381	2.801766	2.129664	3.035577	355.918919	200.649209	0.238699	1.990868	0.638784	1816.740145	262.986539
143.580144	52.893729	3.026169	1.345665	1.384507	69.169676	18.616966	2.260957	1.821492	0.323366	39594.114562	205.432639
125.157172	48.230180	1.945173	1.239243	1.239412	159.802293	81.226718	1.942235	2.588905	0.856301	45988.926726	130.242684
193.225784	103.456419	1.189319	2.221325	1.732930	151.319328	29.751572	2.758723	0.778805	1.042678	177365.959138	267.933827
245.125181	81.202816	1.414196	1.296617	0.522835	137.222339	49.661176	2.364682	2.639056	0.659473	161215.000167	246.298223
334.889340	239.464112	2.678303	2.976403	2.230026	207.972202	71.822793	0.510139	0.576849	0.985656	15672.572089	318.584429
168.681486	76.555990	1.101933	2.612462	1.948997	445.462352	411.997347	0.872037	1.114916	0.195198	6682.956430	223.770831
196.048737	87.532880	0.920487	2.575880	2.531357	176.178522	86.801746	1.052142	1.831913	0.193985	6368.279164	142.250225
210.786109	67.675229	1.159287	0.468852	1.485223	71.214839	65.343939	1.039111	1.888233	0.352307	3092.425451	316.018035
180.429941	166.710990	2.012439	0.906888	0.996510	257.366391	147.056272	2.005325	2.111124	2.799561	17733.625088	75.367473
145.044982	50.317858	0.234059	2.187026	2.458848	324.513231	15.931443	3.050340	0.120603	0.173388	519344.928384	480.494025
147.253784	82.034075	2.880321	1.860199	0.767953	142.764699	53.854675	1.795099	2.341083	3.107949	37247.190188	159.534424
161.052507	29.021461	3.118952	1.739715	2.487371	161.483075	77.263573	0.535788	2.158623	2.208649	2091.364927	230.651408
163.565855	103.503571	2.148982	2.093779	2.935243	177.765717	35.609073	1.597552	2.350165	2.294038	91975.459967	367.924625
166.904249	58.815790	2.033709	2.459736	2.718582	118.536494	96.585841	1.662493	2.633538	2.780519	16440.673193	318.153305
211.382393	84.931480	0.214363	0.226457	0.352714	164.164459	94.109237	2.660083	2.016496	2.114056	16312.114315	43.578034
186.530477	87.535425	2.622575	0.925694	2.092243	135.318539	18.796401	1.804323	2.880146	1.995453	86893.884253	282.842111
386.256572	332.226602	1.625911	2.036846	2.253782	148.291967	42.914524	1.162797	3.058353	2.186836	21531.105837	263.567611
432.791811	294.141631	1.024703	3.027835	1.983630	159.031236	87.762524	3.065134	0.253520	2.522638	90742.494432	331.682427
157.714458	83.366693	2.905194	1.948651	1.520348	325.053660	259.357795	1.841726	1.891495	1.141004	55829.002335	225.804775
174.037519	69.630183	2.757459	2.167673	1.800694	829.211196	162.721387	1.513777	0.401268	0.337717	45522.038084	174.856115
282.508872	107.672394	2.281697	2.858534	3.060282	190.719789	68.848580	1.459931	0.555725	0.177158	75499.631888	508.852845
207.079103	113.244745	2.746718	3.081226	1.679750	136.783438	52.740585	2.961411	0.881501	2.480005	119329.007546	380.097927
174.490687	68.710173	2.298321	1.526481	2.793183	195.395980	20.290788	2.464208	0.834077	1.584647	190695.855414	404.056806
204.740080	83.303833	2.868971	1.906612	1.024703	74.744956	37.252905	0.980227	0.067453	0.181733	7437.066839	182.555051
445.270804	370.845003	2.277950	1.881312	2.647653	157.784243	62.762660	1.609174	0.336605	1.070193	41636.306714	146.940808
173.644045	32.219198	2.957229	2.285826	1.964656	88.523304	61.437880	0.593527	1.265406	1.115646	7256.601074	448.470738
135.425619	31.982291	0.241125	2.293638	2.339593	131.479033	47.845306	2.734144	0.364412	2.036440	69633.609970	150.669985
349.633427	43.037017	2.886374	1.342951	0.884629	208.529592	53.419760	1.308596	3.009396	2.145664	19608.574581	339.599138
143.581738	23.409876	1.877949	2.537564	1.996173	115.783661	26.934540	2.922649	2.126167	1.221907	314625.600595	489.207622
247.755484	74.391591	3.046425	1.566822	0.867883	92.862319	89.928667	2.659440	2.098438	3.123885	7102.768100	332.974374
454.782170	116.816819	2.115506	2.025075	2.081659	192.741137	167.377010	2.094248	2.112211	2.214798	58618.468436	417.154188
197.515937	92.148078	1.560147	3.008641	2.880015	413.115614	391.252415	2.607305	0.006975	0.371577	7999.363619	405.080169
194.144040	96.276606	1.869431	2.164260	3.074105	162.417413	86.990432	1.450641	0.673640	2.993630	53992.616205	231.026303
202.088582	158.305158	2.112903	1.672795	1.423282	210.502890	99.473327	3.108130	1.176008	1.341919	107172.379146	270.650132
161.350415	73.936656	0.663630	0.461035	0.072802	187.023129	86.801244	2.928624	1.923405	1.728700	85852.449549	110.336401
155.328056	69.418858	1.080890	1.419948	0.974863	152.476304	71.230858	2.307781	1.923497	2.936485	133165.020908	207.457249
151.714980	101.668234	0.950346	2.440293	2.014371	492.845125	113.961123	1.048853	2.715806	2.205583	126292.482648	366.927253
267.560879	186.975316	0.115580	2.861443	2.462643	111.357816	46.226808	2.441881	3.055448	2.720813	107001.132355	491.201155
183.675303	137.510525	2.893237	2.752088	2.144595	192.539739	48.781538	2.571910	1.683411	1.227715	211189.269837	524.278896
149.542459	46.982695	2.575431	2.874313	2.999778	123.341328	87.351030	2.070307	1.346656	2.189895	22813.457220	396.263263
264.861043	191.838636	2.487623	2.414879	2.308202	157.667877	76.136269	1.173436	2.842007	0.916170	32459.641897	233.477680
217.456669	43.476849	1.068305	1.440587	2.649191	149.205062	55.724887	2.613571	0.406484	1.756195	88939.867842	182.001829
157.202129	60.571994	2.759433	1.732124	1.376703	136.248936	111.808857	2.018823	1.540090	1.758058	12651.046150	188.211234
169.748762	117.056981	3.066312	2.498090	2.439361	225.079457	65.001314	1.940009	0.089484	2.021493	49025.591089	310.042192
179.304719	84.402874	1.006230	1.649342	2.013570	167.754820	81.431008	1.925990	2.194196	2.566312	89372.493536	294.850063
167.685464	74.523633	0.203796	2.935505	1.883776	104.459616	53.497459	3.016802	1.048528	1.785645	18513.438000	110.914707
222.061562	96.948492	2.116557	1.378741	1.195721	225.770975	119.888591	1.342393	1.751987	2.600898	28913.171038	122.242120
286.063558	178.851659	0.401365	0.142144	0.814168	290.659660	131.448188	2.547777	3.033961	0.572194	174851.056083	154.001332
179.181078	132.910970	2.344674	2.228757	2.478034	277.201061	78.735748	2.540319	0.278403	0.545508	90554.044776	210.063995
202.605516	69.536799	2.106820	0.425808	0.197672	127.073918	54.603987	0.651223	2.879536	1.120914	107.619901	18.370530
309.060003	115.203012	0.026205	2.106209	3.090742	241.241958	103.124539	2.916560	2.392133	1.044816	713044.333860	709.499136
102.142542	53.515813	3.121826	2.302447	3.094993	295.237723	249.248544	3.017515	0.770442	2.155295	38358.040265	257.889911
296.732390	185.410430	1.773671	2.510784	3.028605	161.690388	18.284907	1.945002	2.172136	1.610300	157506.065511	348.889503
239.700249	215.208416	3.082595	2.174202	2.621095	121.910544	52.619514	2.321733	0.592987	1.281552	28458.516933	147.994804
182.551492	25.389690	1.356109	2.800972	2.430692	324.749453	146.187249	2.583106	1.082006	1.241404	187193.001637	315.364385
186.526678	86.986867	2.801213	1.809506	1.307700	153.671291	75.987191	1.871176	0.874788	0.573686	53975.077228	199.794588
164.761264	47.658024	3.136035	2.260100	3.029279	155.163934	36.695204	2.161591	0.208476	0.332750	27253.074559	332.609400
178.144436	92.085741	1.782666	1.156057	0.135529	152.320260	78.161306	2.793957	2.526534	2.570345	64887.961429	168.539155
112.799698	88.083225	2.189688	2.268172	1.827106	169.120583	66.354677	1.469502	0.780495	0.820799	90500.369487	231.075536
184.065386	56.283764	2.480327	1.262131	2.186089	186.059930	61.019143	2.596698	1.527922	0.359467	178310.019726	408.033117
193.750301	123.631720	2.132633	3.054914	2.681936	115.705031	40.931497	2.763653	1.001758	2.171576	89288.917301	545.507680
161.755433	74.171666	1.854282	2.301924	2.285808	175.084570	63.042922	3.139585	0.457452	2.539886	76396.007000	231.199946
394.404092	188.169558	1.130991	2.974405	2.935994	184.353417	42.352835	0.595784	1.749845	0.700703	21500.402214	436.630667
398.095393	356.169534	2.515125	2.999469	2.330168	111.410957	99.970012	0.519521	0.356164	0.682595	3219.449996	514.753166
153.094546	76.755126	2.732706	2.220386	1.794643	166.403378	64.215454	1.980978	1.992683	0.819747	43906.820334	334.047655
235.217771	99.042313	1.096765	0.271151	1.141014	130.710484	50.217000	2.534292	3.059885	2.563911	25204.274540	75.581517
189.677383	121.338554	3.019286	2.742831	2.277693	250.934131	224.262551	1.407983	1.567227	2.859264	17614.757133	456.914466
122.807676	55.717211	3.089464	2.904162	2.508902	58.808614	23.863708	2.844334	1.557103	1.777636	18034.520443	254.504186
315.158441	140.933556	2.223458	1.693047	2.277710	145.139136	40.634018	2.702215	1.180554	0.758050	41117.903742	122.045565
259.701331	196.587588	2.056846	2.625608	2.875121	92.917050	59.282290	0.570057	1.569078	1.330189	9685.162706	617.296824
168.616156	103.034121	0.158537	2.899511	2.637848	272.148730	182.530920	1.154997	0.809182	2.199363	41837.409884	497.586898
200.045035	66.661795	2.667385	2.947094	2.721471	107.118938	84.166616	0.313094	2.717045	0.599250	619.054209	366.873205
142.896357	47.925690	0.882650	2.626546	1.649674	165.268540	82.839479	3.065636	3.005100	0.517272	118333.746164	285.783726
148.583287	104.156803	0.753605	2.314739	1.306698	451.154101	319.766576	2.813990	2.036136	1.382978	88397.011762	298.732789
